customer_id,activation_date,subscription_type,status,region,rate_plan_id
212644505413,2025-01-27,postpaid,active,Fès-Meknès,Premium
212751161240,2023-07-08,postpaid,active,Casablanca-Settat,Premium
212654959246,2024-07-30,postpaid,active,Tanger-Tétouan-Al Hoceïma,Premium
212647218878,2023-08-04,postpaid,active,Dakhla-Oued Ed-Dahab,Infinity
212718145422,2024-09-01,postpaid,active,Guelmim-Oued Noun,Starter
212739763919,2023-09-29,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212714326872,2024-09-10,postpaid,active,Rabat-Salé-Kénitra,Premium
212743080460,2023-12-13,postpaid,active,Fès-Meknès,Premium
212702001341,2024-08-24,postpaid,active,Rabat-Salé-Kénitra,Premium
212767061212,2024-11-19,postpaid,active,Oriental,Infinity
212628079597,2024-08-22,postpaid,active,Tanger-Tétouan-Al Hoceïma,Premium
212647306981,2024-08-08,postpaid,active,Rabat-Salé-Kénitra,Infinity
212734558805,2024-03-07,postpaid,active,Souss-Massa,Premium
212636279421,2024-07-05,postpaid,active,Laâyoune-Sakia El Hamra,Infinity
212627088533,2024-12-17,postpaid,active,Oriental,Infinity
212674143761,2025-01-20,postpaid,active,Fès-Meknès,Infinity
212776964126,2025-02-07,postpaid,active,Oriental,Starter
212668382542,2024-05-09,postpaid,active,Tanger-Tétouan-Al Hoceïma,Premium
212798803621,2024-06-06,postpaid,active,Guelmim-Oued Noun,Premium
212788662723,2024-01-02,postpaid,active,Laâyoune-Sakia El Hamra,Starter
212675425004,2024-05-13,postpaid,active,Tanger-Tétouan-Al Hoceïma,Infinity
212692752654,2024-12-14,postpaid,active,Casablanca-Settat,Infinity
212664264069,2023-08-17,postpaid,active,Rabat-Salé-Kénitra,Starter
212623756385,2023-08-01,postpaid,active,Oriental,Starter
212722308302,2024-01-19,postpaid,active,Casablanca-Settat,Premium
212622770333,2024-10-21,postpaid,active,Fès-Meknès,Starter
212799139935,2023-08-31,postpaid,active,Rabat-Salé-Kénitra,Premium
212764863027,2023-12-30,postpaid,active,Béni Mellal-Khénifra,Infinity
212714870060,2025-01-12,postpaid,active,Fès-Meknès,Starter
212712859744,2025-03-17,postpaid,active,Drâa-Tafilalet,Premium
212765739022,2025-03-21,postpaid,active,Dakhla-Oued Ed-Dahab,Premium
212646843398,2024-04-20,postpaid,active,Marrakech-Safi,Starter
212680824277,2024-05-03,postpaid,active,Fès-Meknès,Infinity
212638746657,2023-07-21,postpaid,active,Guelmim-Oued Noun,Premium
212785274817,2024-07-05,postpaid,active,Oriental,Premium
212624957055,2024-06-08,postpaid,active,Drâa-Tafilalet,Starter
212630661453,2023-11-23,postpaid,active,Guelmim-Oued Noun,Infinity
212624432177,2024-08-22,postpaid,active,Fès-Meknès,Infinity
212705085676,2023-10-20,postpaid,active,Rabat-Salé-Kénitra,Starter
212701614887,2024-11-12,postpaid,active,Guelmim-Oued Noun,Premium
212663900431,2023-12-20,postpaid,active,Oriental,Starter
212738651806,2025-03-03,postpaid,active,Marrakech-Safi,Infinity
212623570637,2023-06-13,postpaid,active,Guelmim-Oued Noun,Starter
212762153004,2023-09-11,postpaid,active,Laâyoune-Sakia El Hamra,Premium
212681797002,2024-06-08,postpaid,active,Rabat-Salé-Kénitra,Starter
212705334511,2024-11-09,postpaid,active,Laâyoune-Sakia El Hamra,Infinity
212753606583,2025-03-18,postpaid,active,Béni Mellal-Khénifra,Starter
212778562868,2025-01-13,postpaid,active,Rabat-Salé-Kénitra,Premium
212631640350,2023-12-06,postpaid,active,Oriental,Infinity
212721817898,2025-05-25,postpaid,active,Souss-Massa,Premium
212745615098,2023-08-12,postpaid,active,Casablanca-Settat,Premium
212715761604,2024-01-22,postpaid,active,Fès-Meknès,Starter
212672693800,2024-06-12,postpaid,active,Laâyoune-Sakia El Hamra,Starter
212712314466,2024-09-17,postpaid,active,Béni Mellal-Khénifra,Infinity
212739714612,2023-12-23,postpaid,active,Casablanca-Settat,Starter
212643656616,2025-06-08,postpaid,active,Drâa-Tafilalet,Starter
212752271146,2024-07-01,postpaid,active,Guelmim-Oued Noun,Starter
212700107630,2023-11-18,postpaid,active,Tanger-Tétouan-Al Hoceïma,Premium
212635055870,2024-04-19,postpaid,active,Marrakech-Safi,Premium
212643384564,2023-10-31,postpaid,active,Rabat-Salé-Kénitra,Starter
212721667355,2023-12-27,postpaid,active,Guelmim-Oued Noun,Starter
212619973061,2023-09-20,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212754322718,2023-09-21,postpaid,active,Tanger-Tétouan-Al Hoceïma,Infinity
212614616289,2025-05-20,postpaid,active,Marrakech-Safi,Premium
212790011790,2023-11-28,postpaid,active,Marrakech-Safi,Premium
212700969440,2024-01-06,postpaid,active,Fès-Meknès,Premium
212725029711,2024-07-04,postpaid,active,Guelmim-Oued Noun,Infinity
212731044359,2024-05-24,postpaid,active,Guelmim-Oued Noun,Starter
212784736997,2024-12-31,postpaid,active,Laâyoune-Sakia El Hamra,Infinity
212751018246,2023-09-02,postpaid,active,Laâyoune-Sakia El Hamra,Premium
212623739126,2024-05-05,postpaid,active,Casablanca-Settat,Premium
212686075272,2024-04-01,postpaid,active,Oriental,Infinity
212630465344,2024-03-31,postpaid,active,Tanger-Tétouan-Al Hoceïma,Infinity
212647279449,2025-01-26,postpaid,active,Rabat-Salé-Kénitra,Premium
212690197587,2023-07-27,postpaid,active,Laâyoune-Sakia El Hamra,Premium
212730500658,2024-05-06,postpaid,active,Drâa-Tafilalet,Infinity
212763892189,2023-09-05,postpaid,active,Tanger-Tétouan-Al Hoceïma,Infinity
212624184935,2024-04-08,postpaid,active,Casablanca-Settat,Infinity
212659127635,2024-04-22,postpaid,active,Tanger-Tétouan-Al Hoceïma,Starter
212675369921,2024-06-24,postpaid,active,Guelmim-Oued Noun,Starter
212786128305,2023-11-09,postpaid,active,Guelmim-Oued Noun,Infinity
212680255945,2024-12-22,postpaid,active,Casablanca-Settat,Premium
212772464679,2024-07-20,postpaid,active,Tanger-Tétouan-Al Hoceïma,Infinity
212790198789,2025-05-31,postpaid,active,Drâa-Tafilalet,Infinity
212689891104,2024-02-14,postpaid,active,Rabat-Salé-Kénitra,Premium
212721746550,2023-11-15,postpaid,active,Souss-Massa,Premium
212636717268,2024-03-11,postpaid,active,Marrakech-Safi,Premium
212689175391,2023-09-11,postpaid,active,Rabat-Salé-Kénitra,Premium
212687550277,2025-06-01,postpaid,active,Dakhla-Oued Ed-Dahab,Premium
212738114870,2024-02-09,postpaid,active,Casablanca-Settat,Starter
212788735349,2024-01-01,postpaid,active,Souss-Massa,Premium
212698236906,2025-02-12,postpaid,active,Tanger-Tétouan-Al Hoceïma,Premium
212636305366,2023-10-05,postpaid,active,Casablanca-Settat,Infinity
212687975199,2025-03-21,postpaid,active,Rabat-Salé-Kénitra,Starter
212617370462,2024-07-03,postpaid,active,Drâa-Tafilalet,Starter
212779847920,2025-03-28,postpaid,active,Marrakech-Safi,Premium
212685376315,2024-09-09,postpaid,active,Béni Mellal-Khénifra,Premium
212626387475,2024-05-31,postpaid,active,Casablanca-Settat,Premium
212773616141,2023-08-07,postpaid,active,Souss-Massa,Premium
212796723075,2023-07-30,postpaid,active,Laâyoune-Sakia El Hamra,Infinity
212788996368,2024-09-02,postpaid,active,Guelmim-Oued Noun,Premium
212719180708,2023-09-24,postpaid,active,Laâyoune-Sakia El Hamra,Premium
212687151403,2024-07-29,postpaid,active,Dakhla-Oued Ed-Dahab,Infinity
212702227740,2023-09-28,postpaid,active,Béni Mellal-Khénifra,Premium
212719157627,2023-06-30,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212614621974,2023-09-29,postpaid,active,Tanger-Tétouan-Al Hoceïma,Premium
212730466232,2024-02-06,postpaid,active,Guelmim-Oued Noun,Starter
212709300369,2024-12-08,postpaid,active,Marrakech-Safi,Starter
212725623950,2025-05-24,postpaid,active,Guelmim-Oued Noun,Premium
212633058505,2025-06-04,postpaid,active,Oriental,Premium
212786188339,2023-06-28,postpaid,active,Fès-Meknès,Infinity
212657961578,2025-03-26,postpaid,active,Souss-Massa,Infinity
212756956026,2024-04-18,postpaid,active,Souss-Massa,Infinity
212788004244,2023-10-25,postpaid,active,Drâa-Tafilalet,Premium
212671841418,2023-12-29,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212784888353,2023-06-10,postpaid,active,Fès-Meknès,Infinity
212727018959,2023-06-12,postpaid,active,Guelmim-Oued Noun,Starter
212737827776,2024-04-20,postpaid,active,Fès-Meknès,Premium
212683500014,2024-12-19,postpaid,active,Fès-Meknès,Premium
212771407686,2025-05-12,postpaid,active,Guelmim-Oued Noun,Infinity
212753242131,2023-09-20,postpaid,active,Béni Mellal-Khénifra,Premium
212718166802,2024-10-23,postpaid,active,Casablanca-Settat,Premium
212622117895,2023-08-07,postpaid,active,Fès-Meknès,Infinity
212654377869,2024-09-23,postpaid,active,Dakhla-Oued Ed-Dahab,Premium
212656178242,2025-04-29,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212652288894,2024-05-12,postpaid,active,Oriental,Premium
212730524151,2023-08-18,postpaid,active,Marrakech-Safi,Starter
212796363457,2023-12-19,postpaid,active,Oriental,Infinity
212719470210,2024-09-02,postpaid,active,Dakhla-Oued Ed-Dahab,Premium
212647396971,2025-03-20,postpaid,active,Fès-Meknès,Premium
212774893904,2025-03-04,postpaid,active,Drâa-Tafilalet,Infinity
212745300603,2024-03-23,postpaid,active,Tanger-Tétouan-Al Hoceïma,Infinity
212617770003,2023-12-20,postpaid,active,Marrakech-Safi,Infinity
212681647369,2024-08-31,postpaid,active,Laâyoune-Sakia El Hamra,Premium
212689265966,2025-06-08,postpaid,active,Marrakech-Safi,Premium
212707892035,2024-09-21,postpaid,active,Rabat-Salé-Kénitra,Premium
212732535602,2024-09-03,postpaid,active,Dakhla-Oued Ed-Dahab,Infinity
212782261951,2025-03-12,postpaid,active,Casablanca-Settat,Infinity
212691560287,2023-07-31,postpaid,active,Fès-Meknès,Premium
212661822223,2025-05-01,postpaid,active,Oriental,Starter
212660502347,2025-01-20,postpaid,active,Laâyoune-Sakia El Hamra,Starter
212662853719,2024-07-19,postpaid,active,Béni Mellal-Khénifra,Starter
212630490479,2024-01-15,postpaid,active,Dakhla-Oued Ed-Dahab,Premium
212732118451,2024-05-23,postpaid,active,Béni Mellal-Khénifra,Starter
212669327986,2023-08-05,postpaid,active,Rabat-Salé-Kénitra,Premium
212678185088,2024-12-02,postpaid,active,Drâa-Tafilalet,Infinity
212799612469,2024-11-21,postpaid,active,Rabat-Salé-Kénitra,Infinity
212717162002,2023-06-14,postpaid,active,Marrakech-Safi,Premium
212617644635,2023-09-18,postpaid,active,Casablanca-Settat,Premium
212766628771,2024-05-06,postpaid,active,Rabat-Salé-Kénitra,Premium
212648891158,2023-11-20,postpaid,active,Marrakech-Safi,Infinity
212645290436,2025-03-19,postpaid,active,Drâa-Tafilalet,Starter
212789570970,2023-07-05,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212712450974,2024-12-28,postpaid,active,Casablanca-Settat,Infinity
212701634020,2024-06-12,postpaid,active,Drâa-Tafilalet,Starter
212661426009,2024-03-23,postpaid,active,Oriental,Infinity
212765695473,2023-07-14,postpaid,active,Oriental,Starter
212667551274,2024-05-06,postpaid,active,Souss-Massa,Premium
212793910423,2024-12-04,postpaid,active,Guelmim-Oued Noun,Infinity
212753382348,2024-01-27,postpaid,active,Béni Mellal-Khénifra,Infinity
212793468900,2024-04-04,postpaid,active,Guelmim-Oued Noun,Starter
212788018607,2025-02-04,postpaid,active,Fès-Meknès,Starter
212710731506,2023-08-03,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212673456020,2024-12-17,postpaid,active,Laâyoune-Sakia El Hamra,Premium
212628431977,2024-01-06,postpaid,active,Oriental,Premium
212712286538,2024-07-21,postpaid,active,Oriental,Premium
212702310742,2024-08-30,postpaid,active,Guelmim-Oued Noun,Starter
212736031763,2023-10-11,postpaid,active,Marrakech-Safi,Starter
212642679018,2023-07-27,postpaid,active,Guelmim-Oued Noun,Infinity
212664829476,2024-09-08,postpaid,active,Tanger-Tétouan-Al Hoceïma,Premium
212760675122,2023-12-25,postpaid,active,Marrakech-Safi,Premium
212703702007,2025-05-18,postpaid,active,Tanger-Tétouan-Al Hoceïma,Infinity
212640158189,2024-11-08,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212628896596,2024-07-29,postpaid,active,Marrakech-Safi,Starter
212617726910,2025-05-21,postpaid,active,Dakhla-Oued Ed-Dahab,Premium
212693569905,2023-09-16,postpaid,active,Drâa-Tafilalet,Premium
212747025391,2023-09-23,postpaid,active,Guelmim-Oued Noun,Starter
212735223221,2024-04-04,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212625210031,2025-05-02,postpaid,active,Tanger-Tétouan-Al Hoceïma,Premium
212616217945,2024-01-10,postpaid,active,Laâyoune-Sakia El Hamra,Infinity
212799635342,2024-10-02,postpaid,active,Fès-Meknès,Premium
212610497483,2023-10-04,postpaid,active,Souss-Massa,Starter
212760291354,2024-02-24,postpaid,active,Drâa-Tafilalet,Infinity
212791183995,2025-03-30,postpaid,active,Drâa-Tafilalet,Starter
212628799287,2023-07-20,postpaid,active,Fès-Meknès,Infinity
212638689709,2025-02-06,postpaid,active,Guelmim-Oued Noun,Premium
212611376353,2025-03-09,postpaid,active,Marrakech-Safi,Infinity
212667282454,2025-03-12,postpaid,active,Rabat-Salé-Kénitra,Premium
212688276829,2023-08-17,postpaid,active,Marrakech-Safi,Starter
212701381402,2024-06-19,postpaid,active,Dakhla-Oued Ed-Dahab,Infinity
212771854755,2024-09-17,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212775823722,2023-10-05,postpaid,active,Casablanca-Settat,Starter
212679871170,2024-05-12,postpaid,active,Drâa-Tafilalet,Infinity
212706600944,2024-01-16,postpaid,active,Béni Mellal-Khénifra,Starter
212609405715,2024-11-08,postpaid,active,Oriental,Premium
212773952197,2024-05-06,postpaid,active,Laâyoune-Sakia El Hamra,Premium
212794915002,2025-04-25,postpaid,active,Laâyoune-Sakia El Hamra,Premium
212739142445,2023-09-29,postpaid,active,Oriental,Premium
212730555407,2023-08-18,postpaid,active,Casablanca-Settat,Infinity
212785751392,2024-06-20,postpaid,active,Laâyoune-Sakia El Hamra,Starter
212749734903,2024-01-18,postpaid,active,Guelmim-Oued Noun,Starter
212748452218,2024-03-01,postpaid,active,Rabat-Salé-Kénitra,Premium
212668133187,2025-01-29,postpaid,active,Fès-Meknès,Infinity
212719951332,2025-02-17,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212766695972,2024-03-04,postpaid,active,Drâa-Tafilalet,Infinity
212641198496,2024-05-10,postpaid,active,Rabat-Salé-Kénitra,Infinity
212758730745,2025-03-27,postpaid,active,Tanger-Tétouan-Al Hoceïma,Premium
212796781552,2025-02-22,postpaid,active,Fès-Meknès,Infinity
212769211058,2023-09-05,postpaid,active,Souss-Massa,Infinity
212641754761,2025-05-27,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212708307739,2024-11-23,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212784280105,2024-01-18,postpaid,active,Casablanca-Settat,Premium
212773118764,2023-06-11,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212783909889,2023-07-16,postpaid,active,Drâa-Tafilalet,Premium
212712825053,2024-01-02,postpaid,active,Tanger-Tétouan-Al Hoceïma,Premium
212611948840,2024-12-26,postpaid,active,Drâa-Tafilalet,Infinity
212700552257,2024-03-01,postpaid,active,Oriental,Starter
212676526280,2023-06-19,postpaid,active,Guelmim-Oued Noun,Premium
212774595058,2024-02-26,postpaid,active,Béni Mellal-Khénifra,Starter
212665910752,2025-01-09,postpaid,active,Drâa-Tafilalet,Starter
212705357549,2024-02-16,postpaid,active,Casablanca-Settat,Premium
212777932801,2023-08-22,postpaid,active,Drâa-Tafilalet,Infinity
212626203494,2024-11-12,postpaid,active,Casablanca-Settat,Premium
212794122738,2024-03-10,postpaid,active,Guelmim-Oued Noun,Starter
212776954625,2024-03-04,postpaid,active,Tanger-Tétouan-Al Hoceïma,Premium
212660969113,2024-12-07,postpaid,active,Oriental,Starter
212680011225,2025-02-03,postpaid,active,Marrakech-Safi,Infinity
212719930130,2024-01-30,postpaid,active,Drâa-Tafilalet,Starter
212686117059,2024-08-19,postpaid,active,Tanger-Tétouan-Al Hoceïma,Infinity
212729322149,2024-12-16,postpaid,active,Béni Mellal-Khénifra,Infinity
212673229129,2025-05-02,postpaid,active,Béni Mellal-Khénifra,Starter
212613343008,2024-03-13,postpaid,active,Oriental,Starter
212625634502,2024-12-25,postpaid,active,Tanger-Tétouan-Al Hoceïma,Infinity
212650508290,2024-09-15,postpaid,active,Casablanca-Settat,Premium
212793944645,2024-04-07,postpaid,active,Laâyoune-Sakia El Hamra,Starter
212722300393,2025-04-04,postpaid,active,Rabat-Salé-Kénitra,Premium
212668201748,2024-05-01,postpaid,active,Souss-Massa,Premium
212724552744,2024-07-29,postpaid,active,Oriental,Infinity
212779096973,2023-08-01,postpaid,active,Drâa-Tafilalet,Starter
212785886205,2023-11-11,postpaid,active,Oriental,Infinity
212795450739,2023-10-26,postpaid,active,Souss-Massa,Premium
212780780266,2023-12-13,postpaid,active,Laâyoune-Sakia El Hamra,Infinity
212710533804,2025-04-07,postpaid,active,Laâyoune-Sakia El Hamra,Starter
212700304332,2025-02-25,postpaid,active,Béni Mellal-Khénifra,Infinity
212638962158,2024-07-02,postpaid,active,Rabat-Salé-Kénitra,Starter
212775380267,2023-06-14,postpaid,active,Tanger-Tétouan-Al Hoceïma,Starter
212754158497,2024-09-18,postpaid,active,Rabat-Salé-Kénitra,Starter
212618256288,2024-05-24,postpaid,active,Guelmim-Oued Noun,Premium
212651333431,2024-11-30,postpaid,active,Casablanca-Settat,Infinity
212683371406,2024-06-19,postpaid,active,Souss-Massa,Starter
212739626506,2024-10-24,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212686477462,2023-12-17,postpaid,active,Béni Mellal-Khénifra,Premium
212671778954,2024-03-26,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212713774854,2025-03-22,postpaid,active,Rabat-Salé-Kénitra,Infinity
212662822105,2023-07-12,postpaid,active,Drâa-Tafilalet,Infinity
212722622861,2024-05-15,postpaid,active,Fès-Meknès,Starter
212674391430,2023-09-20,postpaid,active,Souss-Massa,Starter
212659707324,2024-04-27,postpaid,active,Casablanca-Settat,Premium
212604156464,2024-03-19,postpaid,active,Fès-Meknès,Premium
212745535167,2025-04-28,postpaid,active,Guelmim-Oued Noun,Premium
212761801961,2024-06-08,postpaid,active,Dakhla-Oued Ed-Dahab,Premium
212765363689,2024-08-26,postpaid,active,Béni Mellal-Khénifra,Starter
212694852380,2023-09-15,postpaid,active,Béni Mellal-Khénifra,Infinity
212620646478,2024-12-31,postpaid,active,Casablanca-Settat,Starter
212621780368,2023-12-26,postpaid,active,Guelmim-Oued Noun,Starter
212619244343,2023-12-26,postpaid,active,Fès-Meknès,Starter
212660914926,2023-11-25,postpaid,active,Rabat-Salé-Kénitra,Premium
212767072879,2024-01-25,postpaid,active,Tanger-Tétouan-Al Hoceïma,Starter
212769059525,2023-12-02,postpaid,active,Rabat-Salé-Kénitra,Infinity
212793826235,2024-01-04,postpaid,active,Béni Mellal-Khénifra,Starter
212778655321,2023-10-10,postpaid,active,Marrakech-Safi,Premium
212613755173,2023-06-26,postpaid,active,Béni Mellal-Khénifra,Starter
212600454339,2024-01-25,postpaid,active,Casablanca-Settat,Starter
212769349611,2023-12-14,postpaid,active,Guelmim-Oued Noun,Starter
212767645259,2023-10-13,postpaid,active,Dakhla-Oued Ed-Dahab,Premium
212706712080,2024-11-22,postpaid,active,Dakhla-Oued Ed-Dahab,Premium
212787594808,2023-10-26,postpaid,active,Béni Mellal-Khénifra,Starter
212680394600,2023-09-09,postpaid,active,Souss-Massa,Starter
212628389538,2024-06-05,postpaid,active,Béni Mellal-Khénifra,Infinity
212610379460,2023-11-24,postpaid,active,Casablanca-Settat,Starter
212779141380,2025-06-02,postpaid,active,Fès-Meknès,Starter
212714352168,2023-07-23,postpaid,active,Casablanca-Settat,Starter
212780214427,2024-03-30,postpaid,active,Dakhla-Oued Ed-Dahab,Infinity
212779738119,2023-07-05,postpaid,active,Laâyoune-Sakia El Hamra,Starter
212764566766,2023-11-22,postpaid,active,Guelmim-Oued Noun,Starter
212735744573,2023-07-21,postpaid,active,Guelmim-Oued Noun,Starter
212778253879,2024-10-20,postpaid,active,Souss-Massa,Premium
212658593050,2024-11-06,postpaid,active,Rabat-Salé-Kénitra,Starter
212702971238,2024-08-11,postpaid,active,Drâa-Tafilalet,Starter
212760306121,2023-06-20,postpaid,active,Casablanca-Settat,Starter
212653283276,2025-04-07,postpaid,active,Casablanca-Settat,Starter
212740172696,2024-12-10,postpaid,active,Tanger-Tétouan-Al Hoceïma,Starter
212622376858,2023-08-19,postpaid,active,Marrakech-Safi,Premium
212731431239,2024-03-09,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212670596831,2024-01-06,postpaid,active,Guelmim-Oued Noun,Premium
212793449992,2023-11-04,postpaid,active,Casablanca-Settat,Starter
212760898370,2025-03-21,postpaid,active,Guelmim-Oued Noun,Infinity
212607752229,2025-05-16,postpaid,active,Fès-Meknès,Premium
212647619313,2024-04-03,postpaid,active,Casablanca-Settat,Starter
212617393034,2024-07-08,postpaid,active,Guelmim-Oued Noun,Premium
212677168477,2024-09-13,postpaid,active,Fès-Meknès,Premium
212676166429,2024-07-24,postpaid,active,Tanger-Tétouan-Al Hoceïma,Premium
212736530817,2024-05-08,postpaid,active,Rabat-Salé-Kénitra,Infinity
212731570779,2025-02-04,postpaid,active,Guelmim-Oued Noun,Premium
212727137647,2024-06-14,postpaid,active,Souss-Massa,Starter
212723280078,2025-01-26,postpaid,active,Dakhla-Oued Ed-Dahab,Premium
212679131769,2025-02-04,postpaid,active,Marrakech-Safi,Infinity
212702987500,2024-09-17,postpaid,active,Guelmim-Oued Noun,Infinity
212698349688,2024-05-07,postpaid,active,Casablanca-Settat,Premium
212774842353,2023-11-04,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212697575766,2024-03-15,postpaid,active,Fès-Meknès,Infinity
212683096718,2024-04-12,postpaid,active,Laâyoune-Sakia El Hamra,Starter
212603948570,2023-11-28,postpaid,active,Guelmim-Oued Noun,Premium
212723501218,2025-05-02,postpaid,active,Tanger-Tétouan-Al Hoceïma,Starter
212696466005,2025-02-07,postpaid,active,Laâyoune-Sakia El Hamra,Premium
212755741552,2023-07-24,postpaid,active,Béni Mellal-Khénifra,Infinity
212624433752,2024-04-06,postpaid,active,Guelmim-Oued Noun,Infinity
212647715571,2023-06-29,postpaid,active,Souss-Massa,Infinity
212790654493,2023-10-16,postpaid,active,Oriental,Starter
212766017768,2025-03-09,postpaid,active,Souss-Massa,Premium
212645447788,2025-06-01,postpaid,active,Fès-Meknès,Starter
212785420924,2024-09-10,postpaid,active,Fès-Meknès,Infinity
212605274278,2023-08-18,postpaid,active,Rabat-Salé-Kénitra,Starter
212738173743,2024-05-07,postpaid,active,Rabat-Salé-Kénitra,Starter
212711981475,2024-03-11,postpaid,active,Guelmim-Oued Noun,Starter
212703629442,2023-09-15,postpaid,active,Drâa-Tafilalet,Premium
212698033482,2024-02-11,postpaid,active,Guelmim-Oued Noun,Starter
212685441131,2025-02-26,postpaid,active,Fès-Meknès,Starter
212799039764,2025-04-23,postpaid,active,Tanger-Tétouan-Al Hoceïma,Premium
212792214154,2023-11-26,postpaid,active,Tanger-Tétouan-Al Hoceïma,Starter
212721315386,2025-05-11,postpaid,active,Rabat-Salé-Kénitra,Premium
212736582328,2024-06-30,postpaid,active,Dakhla-Oued Ed-Dahab,Premium
212653768467,2024-01-19,postpaid,active,Drâa-Tafilalet,Premium
212773893331,2025-02-16,postpaid,active,Tanger-Tétouan-Al Hoceïma,Infinity
212747015951,2023-09-02,postpaid,active,Casablanca-Settat,Infinity
212714021853,2024-12-30,postpaid,active,Marrakech-Safi,Starter
212654041362,2024-05-31,postpaid,active,Rabat-Salé-Kénitra,Infinity
212715823247,2025-01-10,postpaid,active,Guelmim-Oued Noun,Infinity
212798196522,2024-11-19,postpaid,active,Tanger-Tétouan-Al Hoceïma,Premium
212719656257,2025-01-17,postpaid,active,Drâa-Tafilalet,Starter
212756521176,2024-08-18,postpaid,active,Fès-Meknès,Infinity
212600266581,2024-08-17,postpaid,active,Tanger-Tétouan-Al Hoceïma,Infinity
212706061653,2024-05-01,postpaid,active,Fès-Meknès,Premium
212795678095,2024-08-12,postpaid,active,Dakhla-Oued Ed-Dahab,Premium
212762017873,2024-01-15,postpaid,active,Tanger-Tétouan-Al Hoceïma,Infinity
212630260880,2024-11-22,postpaid,active,Laâyoune-Sakia El Hamra,Infinity
212750528623,2023-11-04,postpaid,active,Oriental,Premium
212650527340,2023-11-12,postpaid,active,Rabat-Salé-Kénitra,Premium
212760456032,2024-12-22,postpaid,active,Rabat-Salé-Kénitra,Infinity
212731588719,2023-06-19,postpaid,active,Béni Mellal-Khénifra,Starter
212616020338,2024-11-10,postpaid,active,Guelmim-Oued Noun,Premium
212743264236,2025-06-03,postpaid,active,Marrakech-Safi,Premium
212659444132,2025-02-26,postpaid,active,Rabat-Salé-Kénitra,Premium
212773112989,2024-06-26,postpaid,active,Casablanca-Settat,Starter
212688648889,2023-10-11,postpaid,active,Oriental,Premium
212615096715,2025-04-15,postpaid,active,Laâyoune-Sakia El Hamra,Starter
212753195556,2025-01-02,postpaid,active,Oriental,Infinity
212758416556,2024-01-29,postpaid,active,Tanger-Tétouan-Al Hoceïma,Starter
212723241242,2024-08-06,postpaid,active,Fès-Meknès,Infinity
212743898043,2024-11-29,postpaid,active,Casablanca-Settat,Infinity
212638735106,2023-10-04,postpaid,active,Béni Mellal-Khénifra,Starter
212647686237,2024-07-17,postpaid,active,Fès-Meknès,Infinity
212618217964,2025-03-09,postpaid,active,Marrakech-Safi,Infinity
212729714188,2025-02-03,postpaid,active,Fès-Meknès,Premium
212671427530,2023-08-24,postpaid,active,Laâyoune-Sakia El Hamra,Infinity
212796800683,2024-01-18,postpaid,active,Marrakech-Safi,Infinity
212616443649,2024-09-15,postpaid,active,Dakhla-Oued Ed-Dahab,Premium
212648214179,2024-09-17,postpaid,active,Béni Mellal-Khénifra,Starter
212711542814,2024-05-11,postpaid,active,Drâa-Tafilalet,Infinity
212623487758,2023-08-23,postpaid,active,Drâa-Tafilalet,Starter
212627254600,2024-06-28,postpaid,active,Tanger-Tétouan-Al Hoceïma,Starter
212715334607,2024-08-17,postpaid,active,Rabat-Salé-Kénitra,Premium
212689208987,2024-07-16,postpaid,active,Casablanca-Settat,Starter
212789021100,2025-01-17,postpaid,active,Rabat-Salé-Kénitra,Starter
212744975805,2024-07-15,postpaid,active,Laâyoune-Sakia El Hamra,Starter
212778006693,2023-09-26,postpaid,active,Guelmim-Oued Noun,Starter
212679653530,2023-08-28,postpaid,active,Oriental,Premium
212747519818,2024-06-27,postpaid,active,Fès-Meknès,Starter
212765329116,2023-06-17,postpaid,active,Rabat-Salé-Kénitra,Infinity
212767728169,2024-04-27,postpaid,active,Guelmim-Oued Noun,Starter
212655279396,2025-01-06,postpaid,active,Rabat-Salé-Kénitra,Infinity
212751517373,2024-06-29,postpaid,active,Oriental,Starter
212653098909,2024-03-02,postpaid,active,Souss-Massa,Infinity
212773733774,2023-10-08,postpaid,active,Dakhla-Oued Ed-Dahab,Premium
212607507806,2024-07-26,postpaid,active,Laâyoune-Sakia El Hamra,Starter
212765094531,2025-01-27,postpaid,active,Drâa-Tafilalet,Starter
